Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Gabon,GAB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1231005.52100657,1396566.55559114,1482343.112824,1552522.71136434,1601519.5211424,1710681.26862502,1761504.04751985,1805836.63613374,1821546.22381203,1931586.82304775,2054950.25778473,2219198.9936681,2420606.00650606,2612247.12371549,3566697.36000655,4158025.53666054,5510916.76406524,4703987.40331189,3486010.56921314,3415485.89929734,3413689.98355134,3494266.38560097,3296365.64489931,3388005.09565292,3544099.36016873,3367581.69566466,3249567.37999671,2618730.971784,2874047.4704088,3034516.14197744,3105775.22338356,3207312.6465892,3025700.17113196,3062457.93718146,3094007.93225665,3165508.40009865,3198248.51351762,3297551.88892529,3326919.23711105,2953495.94462179,2823920.91422515,2809299.7115889,2728251.0677367,2714464.49886064,2657702.6453828,2650727.66835555,2499740.00889722,2568363.993145,2404682.54079363,2329011.25739969,2409556.63537958,2490502.70277247,2529162.97184076,2579361.95266325,2601796.85321313,2619835.02169781,2599090.33017094,2542855.95066994,2499931.33600142,2534494.78644939,2429179.41037804,2408646.89799648,2426652.34427935,2431936.91383856,2460595.77187753
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,0,9.57614347228663,2.43552288111326,6.15384657262285,-0.0658770394050947,0.241704785011237,9.25032925345546,5.87879361029783,12.3934290906923,7.35122573247521,3.43957605958968,6.31644630976179,-1.32818316164975,6.27007960556354,3.32189401064942,-0.764582637150042,10.8832277675592,3.53525730169937,-0.812264660562306,4.09107074099691,2.45433259678632,4.47682692076357,5.89572187264736,3.55887936756983,3.10703922385581,3.37868879121812,3.01210137437499,0.154345959845131,0.881848240754678,2.22354563838627,4.89999910999681,3.49999870205306,6.39999905009302,5.50000021632955,5.80000024323377,-3.25000014970206,6.86999962173842,7.05000000064635,-2.35172936176019,-0.555580977246521,3.04324950829739,6.25590553394287,6.6657243078367,5.90833580968288,-8.13044422315659,5.24156924630741,2.872768790327,-1.40738249510954,4.0580738039996,1.94335965478776,4.8226112492757,7.23489033258579,6.22205315994859,0.591487287873974,5.25596878816744,5.49299825508946,4.79750894530943,5.74671765535597
"Gambia, The",GMB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,19923.3621434487,19382.5716961386,20651.9907545193,20566.5106234296,21221.2562139266,20606.3900828346,20061.7689702361,21280.6652482294,21877.8890499673,23870.620024686,24853.5287732931,24908.0756182542,25634.5441498539,24462.474727486,25117.5533363309,25066.6957727042,24010.0450993989,25659.0146880211,25565.2367195515,24376.1059072693,24375.8916779174,23979.7946559466,24044.4140564443,24424.8268227738,24254.7063580406,23979.2247711051,23802.1657114026,23636.384696621,22923.2480407032,22447.0424649592,22292.0769012072,22729.7983626723,22874.4500129631,23671.5479605221,24298.8947717108,25021.6454594648,23567.1674835628,24516.9877111658,25538.0133496822,24253.422029625,23440.3946888983,23462.9765190789,24216.5782472941,25091.3747407052,25812.3777788159,23030.5104789634,23534.0631414903,23511.3253985607,22530.2951035976,22812.2330165172,22652.3174629308,23152.4977275532,24233.2272198404,25141.6056127292,24698.3120625281,25388.1472509812,26168.5316792311,26800.0839235041,27702.1100671452
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.86594070054342,5.11301649671694,4.20187909672116,5.42958764979345,10.5586366152245,7.53566314896325,6.25308215800375,4.45558340295182,4.7765040433662,12.0520758237564,2.47133179427014,2.83646033387501,6.48254561126276,8.80974063206179,7.38042838101734,6.09953235956353,6.89430009522513,7.42956043676347,7.37064063684609,4.57644696484918,5.26660055282426,2.00244542885206,4.3016035214589,5.4279631478795,4.94120590442833,-8.17567222383052,1.28148065724565,5.55545382967426,-7.19378285079883,-14.788785046729,-21.0998508379398,-44.899774806083,-29.3001665068873,-10.3982300884956,2.59657506969336,11.2025463861501,10.5208042446244,3.10150969616576,2.86729567454968,1.84038117927339,4.80729867243699,5.47402488700408,11.0570310020104,5.79268292682926,9.59113832853026,9.42148081189909,12.5755698246405,2.42161440960641,-3.65075229596822,6.24640865303363,7.9343365253078,6.57883101954195,5.13288531209382,4.09049059581743,3.35102350265353,3.45021517996871,5.15990261658827,6.062036412677,5.38071926589951,-6.2904717853839,10.6442336580969,10.9585321385624,7.83220126555726,9.42857220157775
Georgia,GEO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3863.50871129869,3988.05641314726,4128.75747737896,4239.33436807668,4406.92131874353,4808.49653202774,5112.05788186654,5378.70088371861,5567.62239319199,5779.23191922163,6413.50518216462,6503.96348786933,6621.16852543219,6988.56806128462,7538.4974880243,8035.34978660234,8464.21333824613,8986.29948994762,9597.7442754167,10229.5607421787,10607.9190635002,11075.3690753691,11201.9019107159,11581.5313447817,12106.356280559,12593.6648866585,11461.791901371,11513.2286286497,12033.1058091719,11138.1758374451,9493.54435651812,7437.91228106454,4066.68718580076,2853.12862698784,2596.11304702408,2765.51498779876,3188.99374156639,3639.38313249024,3846.2562626558,4038.7838714209,4193.8804517196,4464.20898107874,4751.01891032207,5312.09574728676,5654.71795159064,6236.5645953882,6863.04601109128,7766.52147399148,7978.79873164488,7756.09601357376,8300.90619920538,9031.68717410975,9697.02918360878,10225.4961981543,10638.7726668771,10977.9785444085,11349.9512408434,11934.0000708154,12662.3854939248,13366.6257992598,12517.2051803038,13902.2436977736,15409.5539881191,16603.1295796536,18374.4584563877
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.2984395641636,4.62347095715675,2.73529640413588,6.63946990966828,5.24416405342656,2.81218127523921,-0.330256485487311,5.66877305970834,7.41810275269937,5.10314454468504,3.13269979897395,4.30034130133481,4.77748688792387,0.890068708892883,-0.866738910077046,4.94925841964529,3.34721807378358,3.00849288090146,4.15036330963736,1.40882865694267,0.529240572519726,-0.394840785357886,1.57241014877407,2.82294785741442,2.32793518918379,2.28733927623549,1.40215160945998,3.70723564999483,3.89655171515797,5.25500609657068,5.10826150662902,2.01418423268822,-0.973303672314501,2.59758495227749,1.50540577767291,1.03815582464068,1.8548172630131,2.0961614012438,2.13011669389533,2.87724595591061,1.63654099437316,-0.228310223930706,-0.529929010433477,1.16236825444811,0.885697256705441,3.85573614635729,2.89010717888073,0.910403214153277,-5.54516454479311,4.14676755040489,3.75796884487347,0.47429132103845,0.386224592046474,2.16949889758517,1.65271978656361,2.29471066413561,2.71602454639843,1.11644310902427,0.987893350164853,-4.09513751682526,3.6699998840452,1.36973104612758,-0.266438401180253,-0.238526858256165
Germany,DEU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12338.1761547663,12769.8366662021,13243.2672448407,13480.1212014378,14259.8544326563,14880.1653130466,15171.477518184,15052.39433198,15835.1021432901,16875.4150066274,17677.6870645453,18198.0563417683,18890.0330635555,19730.2649823087,19898.1222423679,19799.341148361,20868.5475755694,21615.9414734534,22285.6426063575,23200.319213684,23478.420031551,23566.7558375203,23496.0419420761,23928.1421803183,24688.8147674213,25320.0790068872,25887.3842524507,26210.0704111721,27075.7533157849,27914.0673809721,29128.7868425614,30394.4967259187,30771.8334297927,30272.6646338254,30951.4791483737,31325.2228557706,31558.9399189507,32097.3035933751,32765.1526660966,33441.4669150248,34357.0982787471,34860.6724292706,34722.6542319629,34519.5323692333,34928.358483528,35257.7310412094,36658.5026830058,37768.4423715683,38184.8242123012,36158.917599232,37716.0800729497,39865.6262561899,39979.5821797186,40024.6167165588,40722.8317229031,41039.0476353585,41643.2625037328,42614.7439995465,42961.2092676479,43287.8872460943,41481.2875156154,42985.4523911572,43261.2509716075,43092.5369851177,43191.0147112445
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.42967401462874,4.10915860625774,4.40597419943647,2.20932750184639,1.36899886970954,-4.25829036972007,3.07536405007809,0.368860328659636,6.00617496624768,9.72347258708628,5.2161245570606,-2.48765540214929,2.8845841948016,6.85251683220585,-12.4316290214597,-3.53018280627536,2.27410724169957,8.47593560232171,-2.51494141959301,0.471695943172108,-3.50306694696705,-6.92365041055389,-4.56373750458945,8.64756945671597,5.09161727201138,5.19916067974877,4.79489887940781,5.62816876359457,5.08587270013842,3.32881788321653,5.28182639834429,3.87941908037517,4.85000055379412,3.29999973947747,4.11241897162861,4.60246115564627,4.19635744019571,4.70039078427911,4.39999682545296,3.70000008164408,4.00000012807919,4.49999955900331,5.200000133101,5.59999999077445,5.90000381855104,6.39991260618034,4.34681910440079,9.14979893831817,4.84448705175076,7.89971194051621,14.0471235803149,9.2927894063005,7.31252501678145,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.20007768127284,6.5077747939152,0.513941670628171,5.07646643533542,3.80484980952164,3.14009099763754,5.68487260389836
Ghana,GHA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2911.24831527255,2926.40676859611,2974.11443179611,3031.87494121533,3025.96528052732,2994.67439105798,2799.00605658218,2816.23911312897,2758.65515178694,2852.11297200595,3046.89438788377,3118.32650728009,2956.36809728394,2955.09677859662,3067.32246033532,2609.34954462213,2445.81429569077,2428.77535850635,2555.80251732461,2416.58917769765,2358.00528461875,2212.36290079103,2000.21347316028,1852.37577172882,1961.27045021947,2017.28082692999,2075.9683051828,2126.19665839183,2192.54767695542,2247.21261962816,2263.5199868162,2323.77595535099,2354.6600015879,2408.63871339489,2429.01873044437,2469.92406525035,2523.95660661731,2568.04559778031,2624.14237643806,2673.53484076963,2703.66721398138,2737.92063189748,2783.51423592438,2850.25195681679,2931.19426578145,3023.77929015417,3134.7371143466,3187.76801931827,3392.25281573823,3468.94109979526,3653.00918802928,4067.15236599317,4338.82787065649,4545.26771209127,4565.82341687305,4556.3116277812,4604.01821837042,4870.17401887488,5065.90404237149,5288.32921264617,5210.68025087581,5368.98085760901,5467.26072208423,5532.33331894949,5738.23254630743
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,13.2038386052462,0.364812289877747,11.8448666655957,9.40967732368279,10.7680109720411,6.49450138060494,5.66948643356486,7.20371768036424,11.5636684082563,8.93058020025967,7.84117657760304,10.1601515908652,8.09237907118801,-6.43824057014004,6.36680794602181,6.85189869571943,2.94100090620763,7.24686397906468,3.28207958853159,0.67713140669585,-1.55372126905196,-1.13264739051145,-1.07862273931177,2.01058093704644,2.50955640237393,0.517660006338886,-2.25886322369171,4.28786172851761,3.79999995287797,0,3.09999970633838,0.700000337119789,-1.60000002186294,1.99999984724822,2.09971953235275,1.38247057325857,3.60288326516122,3.43693579661333,2.65878562321184,4.13782699405849,4.65041459442163,4.68313727063017,5.79682274294369,5.37786634595851,1.18350635493289,6.44339762487436,3.50686976639459,0.0574740238200775,-4.11927606715011,-5.6937412158003,-9.87677875300243,-8.33113421099992,-2.27211699888024,0.792225060962835,-0.228301892172851,-0.0317947678412054,1.47312472702352,2.06467207892409,2.27718065334808,-9.19623149726978,8.65449786002131,5.74364902526337,2.33212444945818,2.27173622615105
Greece,GRC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4464.8581176167,5014.47288358607,5002.87136966985,5574.74015655173,6077.22842173996,6700.20886905808,7082.90282483003,7423.76021523504,7906.94201251263,8789.09862387726,9552.19346361105,10256.6034154996,11225.4823804079,12078.9118841503,11259.7096949773,11864.7002207805,12482.2677035094,12683.2698446223,13427.1782093644,13696.0516776987,13654.0186393473,13321.8899515384,13090.0554501536,12873.7550432244,13067.3341147422,13343.354740646,13368.1384154226,13022.5555579443,13531.7084825191,13972.8055845791,13825.7791273961,14084.2982707145,14074.9605180699,13768.5274437008,13973.7554411609,14200.6647697681,14333.68109494,14777.0365582526,15200.4373113254,15544.859835316,16121.9984660101,16784.2522996406,17505.9930167083,18476.6385098192,19422.1748492329,19594.4925211021,20794.497222505,21468.9696033108,21424.3604868494,20487.8724863751,19296.4606516426,17416.3405718503,16051.928875399,15801.374911983,16033.0004012885,16102.1387995786,16164.1081810632,16434.6986088567,16808.0869611722,17208.9557306002,15659.9493073813,17223.5459103034,18443.7187274897,18930.6108410212,19391.9413253016
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,13.0608513612033,6.17727355508018,6.80600898222268,5.70625399277014,0.64624014300631,5.959208506051,8.82231529693058,6.01671719108315,4.86059746427543,8.67600626452334,0.665279571920863,-4.41966084202994,3.45721666110607,-5.17961548785489,3.65638798948321,7.09732273388732,5.5158721029223,5.6036107077353,6.6595450277086,-11.7195329863483,-0.113464594236802,-5.1117000323197,-5.02793262942515,5.92436980149209,3.72867748911121,1.52963736132679,1.46892638096972,7.75798174482551,1.37788444524006,7.10159688181619,1.26903507902787,-0.971177310665553,4.43004572118211,6.90658283676629,4.98749177090193,5.55569490080012,2.3524379811805,6.1661327018619,0.865952328886948,1.73582505889665,-0.496519391959083,1.39419335955625,-1.29828069335511,4.7421356730152,-2.52931802394475,4.68195410972302,0.0527281828800312,0.62306542854094,2.83217756798683,0.250789762104304,1.63409410992996,2.00455580865604,0.865961986998158,..
Greenland,GRL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,88053.5692456897,97866.757161017,101545.722795031,106907.549040816,111866.470727273,112362.402016129,118818.757887324,130086.554048583,138474.118069106,144033.781189516,154659.282649402,153246.031431373,145051.007883495,148337.531247601,139052.841214421,142782.480112782,152058.739439252,158666.665785582,165417.392116788,174838.198788427,153515.16557554,153617.27027027,146291.994575045,139188.22826087,146637.311711712,151287.17562724,153326.542039356,155300.976785714,167050.893048128,169352.661319073,181105.00311471,182772.198868373,180306.364519834,187776.426847104,200226.721501635,210076.402915606,222372.523117569,228489.081425161,243555.602897316,245686.486870373,249018.289878657,246231.323606961,250015.842281288,248198.573021971,260836.664002132,255059.343479346,266658.954187876,266866.05426191,269242.989486461,275873.721654068,275868.859439033,278961.396572114,284513.157198073,285947.419326475,..
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.34140218518347,5.60208348590967,-0.534783988422475,1.53418747275683,4.12426157156393,3.63257489695788,3.56846533761095,5.97970814111039,7.19427376957988,9.09742510698013,2.96679168426633,3.76773076437745,4.01261191599704,1.38554578702994,-0.851148756391396,-1.95881558143746,1.69355604419043,2.12947514959858,4.43823471603358,5.01549460936745,11.7535029919192,6.89836243368677,4.88795213650562,-2.02390004072058,3.43732352954147,9.46397343076491,-0.647450316084857,13.2761883306272,-3.99532824427482,6.12345094741467,0.947542624907697,-6.61328134799545,-0.511146187173722,0.764773550338731,-1.15483816409801,2.35109801677905,7.34212396037948,6.44522314693144,3.7396039558691,4.43867566948151,4.36144039364797,0.676511738873756,-13.7566222572107,4.68747816934534,7.32074061551874,4.67976181593586,3.69305932786197
Grenada,GRD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6668.92347732872,7077.07559316754,7537.32537438475,7572.51211153187,7728.418821503,8018.93774302576,8260.78058516241,8506.28976523069,8957.44339357618,9534.50750077487,10323.4020876484,10545.121190544,10852.6820754431,11193.7484918515,11254.7131249194,11070.0665341233,10770.5387665801,10872.6589617794,11026.0414560649,11436.6767383156,11929.4103121765,13241.4908168174,14059.7102888679,14647.5779657704,14279.8929500773,14713.920150548,16035.4386319386,15867.6417588248,17906.9385969709,17128.9036182866,18114.1329328098,18224.1027629491,16964.1271325076,16827.2005448712,16881.3069352867,16583.3739747284,16866.7776925992,18002.8388182105,19072.2557466253,19707.4611308955,20527.2960376999,21375.7336352871,21466.5333114907,18456.1762405343,19263.8488962018,20634.3178260758,21568.9608903238,22341.4720110574
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.879314134974734,6.49378949662236,3.64231634949867,-3.65251727541954,0.717213114754102,2.03458799593082,0.438683948155543,2.26325193567601,0.0776548243059523,2.13385063045585,1.69040835707501,1.79305192379529,0.825688073394488,0.18198362147406,0.890099909173486,-0.828231904933389,2.52360203340596,-10.5188595714539,2.0581832574708,5.09986426216793,..,..
Guam,GUM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28025.7523950343,28129.7314527054,29833.3435077224,30815.5629239802,29604.6445319372,29739.7544579378,30266.8187551677,30311.7835027351,30932.8497135514,30952.9671015894,31653.7506538168,32259.6194401263,32933.2994936128,33322.2158212304,33519.4510238503,33971.4967276286,33858.0886285261,34899.3869277168,31160.9664648059,31496.9767299823,32812.689187553,..,..
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.29851834874688,3.53650126284866,9.54104393054875,4.63299243190491,4.36176931452728,5.51210399019357,4.11217561696343,8.76603505425516,4.73690901583991,5.70788359811974,5.58375454736793,7.33305162061406,6.78283433749129,6.37502990286956,1.94999082158344,7.38726562476302,7.80922068405067,4.99668981954586,4.71345609171885,3.75997816033124,0.646858610432233,-3.53008900954855,-2.57209144433914,0.496697752643456,-0.609338955584263,0.143049595525113,3.54398330651921,3.89238706354786,3.94258951982349,3.10256317557587,3.65824875006811,4.83833884688683,3.92713194504024,4.03374149641458,4.94854750210382,2.95777988740716,4.36408994678341,4.99352780305848,3.8470621889051,3.6088687174876,2.33257486608854,3.83928708556792,2.56037766801896,3.13791683609193,3.27602692588886,5.35139778711536,6.33771869016203,3.29352400028485,0.476898106596394,2.88417542800377,4.16390688293349,2.97470856847661,3.69481902449162,4.44397783048704,4.09217072141163,2.67780273264368,3.07985127147485,3.40687346472738,4.0178979343828,-1.78555194467604,8.0417038372514,4.18451808712605,3.53315670086947,3.65186462898195
Guatemala,GTM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,13718.6606439277,13889.4997631504,13961.0146607966,14851.4292303341,15094.6869652419,15304.9080467124,15694.8832803342,15887.6929507185,16810.2635984253,17141.1244637471,17649.8765736156,18159.6580446721,18995.7759941212,19766.662245948,20500.9962320251,20397.6297213893,21436.8992307108,22608.7310222658,23159.4999705861,23651.7988562972,23927.8949530826,23485.5606553633,22141.4473758539,21050.3566533264,20569.836777368,19874.0833991852,19357.2223422706,19498.0566673718,19697.5993398576,19906.2095065082,19957.029206164,20134.2413829845,20554.9237019844,20799.6908002149,21070.0141819991,21535.2997615824,21605.51181147,21978.9040164292,22493.4826057117,22778.4373584266,23046.4074486441,23048.3812000279,23390.9898941897,23455.6777899641,23659.8632572008,23911.7751580519,24664.0410866418,25680.4649708029,25987.2984004362,25596.1247110659,25817.6656842375,26361.7958635561,26610.7479518905,27060.1222485736,27732.1020678529,28342.7754190635,28570.431716984,28919.5684441399,29410.7277086091,30130.7424436542,29160.5092374545,31073.4854207567,31921.695207783,32544.5171978916,33217.0605006672
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,5.36581840766522,2.31517953300373,1.567286805691,5.25022118210843,2.87692057391091,7.92336831492435,-3.35306984404892,6.79626447493203,-1.2078607444173,2.60138796577117,0.60973715523906,1.80000476238145,1.30001183458037,1.40000945946362,4.9999305837981,3.11404003445122,3.29993884280005,6.30811670197524,4.0034760101484,4.3240627548313,2.61342300409642,3.2709473025656,5.04414454071403,3.97009910590064,4.60767320245354,4.46157508517599,5.18160345773762,3.64412124205991,3.81200403347202,2.50306056299607,3.65834646929586,5.16460946696631,1.24860125923698,2.34011731288737,2.99727256275818,1.18960211693242,6.81747111070281,4.13301615965833,-1.12264204848687,4.81336016967553,5.61211177430975,5.91528626133322,3.94568708624053,3.69655311664086,3.82591056949435,10.82062719659,10.3000053427355,6.35849192736715,5.61691446889876,4.70459096113575,5.5823328114905,3.97240784200721,5.54172668627702,5.6685239347435
Guinea,GIN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,2536275.05740035,2624711.43749472,2639364.48817839,2636095.71556639,2729560.78837116,2763819.99668148,2936651.63038992,2794375.9371304,2937347.86569729,2854221.5283546,2877335.12291371,2840919.81684129,2834529.20404286,2811301.31224292,2788090.99088355,2859515.0438322,2876627.50762172,2896245.70582208,2999448.33399212,3039614.21783899,3063334.7595275,3020048.17709461,3020860.92217276,3078055.6617772,3105741.28641012,3159316.54960667,3208193.38613018,3305788.70270836,3362402.24041356,3413235.30406021,3430717.71581163,3509949.13781798,3634155.87349693,3597936.11475698,3604145.92099551,3638650.80148443,3605761.22983049,3763443.98863995,3825321.55175288,3691145.22226672,3774828.29743809,3889139.93124584,4019332.41361301,4077022.77447216,4124165.7832563,4174915.05062008,4509416.02677207,4848339.22237807,5027097.91320963,5175216.44896491,5282185.58409529,5439024.77162598,5516425.5359375,5680540.5760993,5860434.19503571
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,-3.91096745830764,6.37486089368753,1.10989279037214,4.55924104815846,7.84558431997402,4.94345530491698,-7.17006997088463,13.1260433802209,1.99414436256637,-15.9526514986135,18.1675281528339,4.20008213468215,-3.39828742893647,9.10922298634806,4.1664928969891,-0.793847626356836,2.9000000075597,4.59999998843411,6.10000002132945,6.09999998628119,5.10000003451967,1.09999996776526,2.09999998911347,3.20000001913081,4.4000000061065,11.6000000043869,6.49999999321456,-22.4457270657526,16.8150212692905,1.10027815777423,4.7859716500482,3.65393603642713,-0.285931052286514,1.17189152277038,6.55977111846077,2.66650493269572,2.55982647078751,4.52457514610252,2.44795106098685,5.60536311358261,8.08504167173554,-1.71286958446419,3.25607190852087,0.964525745841428,6.1340893623123,5.4326782650304,4.66367943913264,3.76145359637003,5.56574533585568,2.12811490126288,5.23736640634888,5.58513728011474,4.46369936133392,4.81348595188295
Guinea-Bissau,GNB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,313364.788863165,300175.388239248,319093.966531997,319267.750408227,322649.991179415,327850.305114246,322634.10855946,280283.086765913,297086.231514954,292598.24114399,243122.917102675,282814.993606606,290059.361777376,275787.537283002,296166.369729457,303633.652632236,296458.187248253,300205.456601954,308948.661775618,322411.765977684,336499.76727204,346205.006037366,339859.228529925,335725.517948137,335908.08356173,341946.115582049,373740.923189933,390517.659378231,297270.429306603,340733.508096969,337637.462431393,346354.267315641,351203.713467778,342366.264257214,338484.343302239,352328.210207841,353105.414812235,353238.360122014,360023.460035724,359576.215115925,370041.782759503,389581.00021392,372858.667495854,374884.65128867,368685.621053551,381371.060148663,392116.78848055,400525.901830084,405841.302061006,418516.515813418,417750.648973925,429895.681599502,443841.035150786,453358.408406665,464816.732944118
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.68952431164918,1.10492580955443,-12.2786572607531,11.3602823799386,10.5410187618772,5.23327389402719,4.31362182924127,1.02482755310702,6.99438665753721,4.25545689303152,3.11285084398625,-3.3176709348416,1.24471935231686,7.70283994935743,8.48302151373474,1.53691327860348,-2.63867966107593,-1.80618877216861,-1.83569626054445,1.73388972721931,1.49616592020392,-13.1901344884724,-6.792386689346,-5.02873786366854,2.39966745807851,-0.900602237275649,0.899396594038478,-3.69353310075873,-4.91666666511816,-3.06748466406728,6.05786618530573,7.75788577607526,8.17510549304023,8.53242316667276,5.03144655812085,7.95551754125103,6.18066561019938,-1.67910449189729,2.96015180311224,-1.36380390261873,2.2795216592191,1.13262696199476,-0.632225388266377,1.56335211034042,-1.95095759501714,5.12960934773,7.19123624057457,1.75522349592019,3.61150847218585,4.13844160137342,5.19625156051602,5.27633062046809,3.65338433338232,1.68649445019584,0.687404590619494,3.80745626378814,3.73449154571284,4.44091288475967,5.35284003535665,43.479651716849,20.0599975568418,63.3346343654855,33.795011115873,43.3720094777132
Guyana,GUY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,562845.381775758,575661.396231856,569420.009975464,488769.76022822,532716.401737637,576479.469067652,594005.466463988,606844.251733702,600506.694051704,629417.617711957,644546.232259625,655324.356567349,625720.322082213,626115.485291822,667108.76745292,716577.248109387,720955.323780696,696009.206647563,678135.549225332,660953.2627243,668675.261846127,676856.428489554,587382.223269371,548064.266127588,521700.402887958,536043.425909003,533552.719835229,541154.126459195,524224.142284144,501617.987030794,489454.12636986,520515.746509044,559363.463797704,602637.784757592,651585.059974438,682053.656044136,734244.617803994,777867.625500987,763463.271982462,785140.623140083,774079.463725367,792092.425802215,801929.295542996,797434.670246796,810626.919222789,796382.933419545,839383.154054332,902247.57253974,920827.557692359,957269.96891346,1000661.99002744,1057036.559526,1112608.00120061,1147515.86955565,1160358.45877048,1161325.86345731,1198016.36570327,1234781.95240208,1252020.07185847,1292730.27802369,1855227.55334181,2205532.43357916,3575412.25626402,4756422.49740728,6780534.27980464
